rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
3064,Entertainment,3.2,10000,51,96,3,10686,,,2,27
3354,Entertainment,4.1,1000,92,613,6,76486,,1,1,167
3391,Entertainment,4,10000,51,276,6,27127,,1,6,105
3395,Entertainment,3.9,10000,51,590,12,66332,3,4,8,179
3459,Entertainment,3.8,1000,100,476,9,51252,6,2,19,195
3460,Entertainment,3.9,5000,92,594,6,79428,,2,8,153
3465,Entertainment,4.3,500000,51,594,9,63442,1,1,4,208
3466,Entertainment,3.4,100000,51,403,12,38818,,2,1,105
3562,Entertainment,4.5,1000,50,1040,15,102940,1,6,5,391
3586,Entertainment,4.2,10000,92,651,6,82569,,3,17,155
3595,Entertainment,3.4,10000,92,575,6,74777,,1,4,158
3705,Entertainment,3.1,5000,51,157,12,16302,,,3,63
3744,Entertainment,4,10000,0,8,3,199,,1,18,0
3751,Entertainment,4.1,1000,0,22,3,1436,,,7,6
3776,Entertainment,3.1,1000,51,102,6,8583,,1,1,52
3794,Entertainment,4.4,100000,92,1100,9,120286,1,2,2,264
3840,Entertainment,3.5,1000,51,27,3,1754,,,40,2
3845,Entertainment,4,100000,51,574,12,55626,,2,2,160
3876,Entertainment,4,100000,51,625,6,64986,7,4,17,164
3878,Entertainment,4,1000,51,97,6,8478,,,26,52
3898,Entertainment,3.9,1000,0,8,6,156,,,2,0
3962,Entertainment,4,50000,51,111,3,12196,,,1,45
3986,Entertainment,3.9,10000,92,824,6,102626,,5,2,179
4005,Entertainment,4.4,1000,92,1244,6,198690,,3,3,447
4037,Entertainment,4.4,1000,92,1297,9,167960,,3,3,331
4041,Entertainment,4.7,1000,50,957,12,123376,4,2,2,475
4126,Entertainment,4.6,10000,0,11,6,519,,,13,2
4161,Entertainment,4.4,5000,0,11,6,523,,,2,2
4166,Entertainment,3.5,10000,0,140,3,21682,1,1,17,9
4174,Entertainment,4.2,5000,0,11,6,519,,,18,2
4183,Entertainment,4.4,1000,92,710,9,89400,,3,4,166
4184,Entertainment,4.3,1000,51,421,6,39504,1,1,12,86
4185,Entertainment,4.2,1000,51,333,9,29494,,2,17,49
4196,Entertainment,4,1000,0,27,6,1667,,,14,5
4234,Entertainment,4.3,10000,0,42,6,2923,,,2,10
4298,Entertainment,4.1,50000,50,445,6,39108,,2,10,151
