rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
3737,Personalization,4,100000,0,317,6,29142,,2,5,53
3747,Personalization,4.2,5000,0,53,3,3104,,,1,6
3787,Personalization,4.7,1000,51,89,3466,6551,,,2,40
3837,Personalization,3.4,1000,0,10,3,347,,,4,0
3850,Personalization,3.9,1000,51,161,6,14196,,1,2,58
3866,Personalization,4.7,1000,0,65,6,8715,,,1,8
3895,Personalization,3.9,5000,0,49,3,4177,,2,5,31
3975,Personalization,3.9,100000,0,24,3,2382,,1,6,0
4087,Personalization,4.4,100000,92,1126,6,137281,1,2,6,289
4088,Personalization,4.1,10000,0,27,6,4372,,,10,6
4091,Personalization,4.3,50000,51,59,6,4131,,,11,19
4092,Personalization,4.2,50000,51,653,9,70195,,1,11,190
4094,Personalization,4.5,50000,92,1607,6,242320,1,2,18,561
4096,Personalization,4.4,50000,92,1126,6,137281,1,2,5,289
4102,Personalization,4.5,100000,51,77,6,5147,,,5,22
4111,Personalization,4.2,10000,92,1126,6,137281,1,2,11,289
4113,Personalization,4.4,10000,51,653,9,70195,,1,12,190
4114,Personalization,4.5,50000,53,56,3,3908,25,,11,18
4119,Personalization,4.3,10000,92,1778,9,260504,,3,3,598
4127,Personalization,4.4,10000,51,59,6,4055,,,3,19
4137,Personalization,4.6,10000,51,653,9,70195,,1,5,190
4141,Personalization,4.2,10000,92,1882,9,272115,,3,9,611
4142,Personalization,4.6,5000,92,1882,9,272116,,3,15,611
4147,Personalization,4.3,10000,51,37,3,4514,,,7,10
4151,Personalization,3.5,10000,51,47,3,5968,2,1,8,15
4165,Personalization,4.5,5000,92,1778,9,260504,,3,2,598
4168,Personalization,4.3,10000,51,36,3,4152,,,17,10
4172,Personalization,4.5,5000,92,1778,9,260504,,3,4,598
4180,Personalization,4.5,1000,92,1882,9,272115,,3,14,611
4181,Personalization,4.1,5000,92,1778,9,260504,,3,8,598
4190,Personalization,4.6,1000,92,1882,9,272115,,3,1,611
4192,Personalization,4.4,1000,92,1882,9,272116,,3,8,611
4198,Personalization,4.6,1000,92,1882,9,272116,,3,3,611
4199,Personalization,4.7,1000,92,1882,9,272115,,3,14,611
4202,Personalization,4.5,10000,50,58,3,4092,25,,3,19
4206,Personalization,4.2,1000,92,1882,9,272116,,3,2,611
4207,Personalization,4.3,5000,92,1778,9,260504,,3,10,598
4210,Personalization,4.5,10000,92,1126,6,137281,1,2,3,289
4212,Personalization,4.5,10000,51,59,6,4055,,,4,19
4216,Personalization,4.2,5000,92,1882,9,272116,,3,6,611
4217,Personalization,4.5,10000,92,1778,9,260504,,3,10,598
4218,Personalization,4.4,5000,92,1778,9,260504,,3,6,598
4222,Personalization,4.1,10000,92,1126,6,137281,1,2,2,289
4224,Personalization,4.2,10000,92,1778,9,260504,,3,13,598
4225,Personalization,4.3,1000,0,28,6,3575,,,10,7
4230,Personalization,4.6,10000,51,61,6,4147,,,5,19
4231,Personalization,4.4,50000,51,59,6,4144,,,2,19
4233,Personalization,4.5,10000,51,74,5095,7308,,,2,25
4244,Personalization,4.6,100000,51,61,6,4203,,,3,19
4245,Personalization,4.1,50000,92,1126,6,137281,1,2,1,289
4249,Personalization,4.4,100000,51,653,9,70195,,1,4,190
4303,Personalization,4.3,100000,92,1778,9,260504,,3,7,598
4307,Personalization,4,50000,0,29,3,3997,,,1,8
4310,Personalization,3.8,1000,0,12,6,632,,,1,3
4316,Personalization,4.2,1000000,92,1778,9,260504,,3,4,598
4328,Personalization,4.1,5000,50,588,6,73122,1,,8,273
4381,Personalization,3.9,1000,50,1223,12,120887,,3,3,385
4387,Personalization,4.2,1000,50,1223,12,120887,,3,3,385
