rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
125903,Tools,2.8,1000,51,47,3,6611,,,,18
126753,Tools,2,5000,51,8,3,376,,,,0
127635,Tools,2,1000,51,66,3,7407,,,,19
127699,Tools,2.4,1000,51,27,6,2005,,,,8
127794,Tools,2.9,100000,0,22,6,1691,5,,,4
130165,Tools,2.7,1000,51,147,6,12029,,3,,31
132063,Tools,2.6,500000,51,4,3,290,5,,,3
134148,Tools,2.5,1000,0,38,3,3241,1,,,4
135513,Tools,2.7,1000,51,686,12,75190,1,1,,179
138573,Tools,2.8,5000,51,359,9,30367,,2,,53
143563,Tools,2.5,5000,50,86,6,7318,3,,,17
145442,Tools,2.9,1000,0,20,3,1051,,,,1
145547,Tools,2.5,100000,50,1231,9,102558,1,2,,260
146597,Tools,2.8,100000,51,70,3,7224,,1,,32
147185,Tools,2.7,500000,0,8,3,598,,,,0
149669,Tools,2.8,1000,0,58,3,4259,,,,27
150375,Tools,2.7,50000,0,2,3,95,,,,0
150513,Tools,2.5,1000,92,588,6,78382,,2,,154
151500,Tools,2.9,10000,51,122,6,13258,,,,22
151735,Tools,2.5,10000,51,175,9,22917,1,,,1953
152906,Tools,2.5,100000,51,306,6,28715,,1,,99
155230,Tools,1.4,1000,50,,,,1,,,
155566,Tools,2.8,50000,50,32,3,4346,1,,,11
155987,Tools,2.5,1000,50,575,6,57115,5,1,,192
156224,Tools,2.7,5000,51,146,9,16190,,1,,47
156553,Tools,2.6,1000,51,121,6,7662,1,,,9
157452,Tools,2.4,50000,51,,,,,6,,
158461,Tools,2.3,50000,51,,,,1,1,,
158769,Tools,2,1000000,51,38,3,4160,,,,11
159869,Tools,2.9,50000,51,,,,1,,,
161724,Tools,2.8,50000,51,67,9,9331,,,,24
162517,Tools,2.9,1000,50,,,,1,3,,
163217,Tools,2.8,1000,51,1008,12,116111,,7,,293
163672,Tools,2.6,1000,51,50,3,3260,2,,,10
163848,Tools,2.1,1000,51,,,,2,,,
164101,Tools,2.3,1000,0,356,6,36082,,3,,81
165517,Tools,2.7,1000,50,382,6,41277,2,2,,154
165520,Tools,2.7,10000,51,148,6,15225,1,,,52
165541,Tools,2.9,1000,51,,,,,1,,
167063,Tools,2.7,10000,51,70,3660,7205,3,,,26
167065,Tools,2.5,50000,51,82,6,9215,,,,26
167074,Tools,2.4,100000,50,87,6,9478,1,,,26
168422,Tools,2.6,10000,92,183,6,25690,,2,,106
169298,Tools,2.9,5000,0,303,6,26734,,2,,46
170549,Tools,2.5,100000,92,2615,12,297452,,4,,461
170813,Tools,2.9,10000,92,1152,9,138128,,3,,269
172517,Tools,2.4,1000,0,293,6,26051,,2,,45
173232,Tools,2.9,10000,51,,,,,11,,
174068,Tools,1.8,10000,51,,,,,7,,
174306,Tools,2.5,100000,50,,,,,7,,
178556,Tools,2.3,1000,0,,,,1,2,,
179225,Tools,2.6,10000,51,,,,3,1,,
180308,Tools,2.7,10000,92,,,,,1,,
183886,Tools,2.9,500000,51,1036,9,85994,,3,,342
184445,Tools,2.3,50000,50,122,6,10556,5,,,32
184684,Tools,2.9,1000,51,,,,,2,,
185421,Tools,2.9,50000,51,68,3,9334,,6,,35
186164,Tools,2.4,1000,0,8,3,768,,,,0
186787,Tools,2.8,100000,92,2948,9,329479,,3,,584
188516,Tools,2.1,1000,51,,,,,,,
190102,Tools,2.6,5000,51,,114,,,7,,0
192662,Tools,2.4,100000,50,,62,,,9,,0
194678,Tools,2.4,1000,51,665,9,78766,3,,,260
197472,Tools,2.5,5000,51,725,9,77097,,2,,174
198709,Tools,2.9,1000,51,393,6,38305,,2,,70
198838,Tools,1.6,1000,51,1186,9,106281,2,6,,318
201508,Tools,2.3,5000,51,272,6,23561,,5,,77
206080,Tools,2.8,5000,51,212,6,25161,,1,,97
206166,Tools,2.8,10000,50,34,3,4018,4,,,8
207157,Tools,2.9,1000,50,105,3,8859,3,,,25
207213,Tools,2.5,1000000,51,443,12,48613,,,,194
209086,Tools,2.2,1000,0,30,3,6802,,,,0
209924,Tools,2.9,5000,50,643,6,58822,3,3,,95
210138,Tools,2.9,10000,51,291,3679,23345,3,,,59
213241,Tools,2.5,5000,51,743,6,83625,6,4,,197
214392,Tools,2.8,100000,51,1344,15,290133,,9,,1258
214533,Tools,2.7,10000,,62,3,6418,1,1,,16
216323,Tools,2.8,10000,95,2707,6,305875,6,1,,419
218170,Tools,2.6,1000,50,126,6,16830,1,6,,65
221608,Tools,2.6,5000,92,827,6,97691,2,2,,212
221682,Tools,2.4,5000,0,469,13768,44168,,6,,99
221766,Tools,2.3,1000,51,339,3,32182,,7,,144
222526,Tools,1,1000,51,14,6,2459,4,,,4
222703,Tools,2.7,1000,92,1921,9,237172,1,1,,335
224089,Tools,2.5,1000,0,16,3,949,,,,16
225654,Tools,2.7,1000,92,192,6,26289,,6,,92
227611,Tools,2.9,100000,92,2447,9,282367,,1,,493
227641,Tools,2.7,10000,51,469,6,48219,,4,,98
227799,Tools,2.7,5000,51,103,9,12544,,6,,56
228242,Tools,2,1000,51,186,3354,15238,,,,42
229094,Tools,2.7,1000,92,495,9,66710,,1,,151
229204,Tools,2.4,5000,51,485,6,44801,,1,,118
229244,Tools,2.9,10000,51,657,9,72764,,5,,285
230146,Tools,2.7,5000,51,125,6,12119,,,,31
231821,Tools,2.3,1000,0,22,3,2031,,,,2
