Group,Genre,UserRating,LowerDownloads,JavaFiles,Defect_LOC,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
1,Entertainment,2.1,1000,111,0.02461,12191,174,47,21,0,0,2,8,6198,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,News & Magazines,2.3,100000,1793,0.00596,201416,2546,1187,382,1,1,4,10,17051,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
1,Personalization,2.5,10000,1425,0.00617,145751,2617,1226,432,2,1,3,0,71384,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,0,51.11111111
1,Sports,2.1,1000,541,0.01277,46967,701,343,129,0,4,2,11,6929,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Finance,2.8,5000,123,0.0487,12321,171,47,21,0,0,2,17,17237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Sports,2.1,1000,11,1.55039,387,7,0,0,0,0,2,0,135171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Tools,2.6,1000,110,0.025,12002,177,49,22,0,0,2,3,2762,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Puzzle,1.8,1000,40,0.20161,2976,80,25,12,0,6,2,14,18269,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Libraries & Demo,2,50000,12,0.80863,371,5,0,0,0,0,2,11,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Social,2.8,10000,3596,0.00403,372494,5963,2855,937,1,9,5,4,17047,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,1,92
1,Libraries & Demo,2.4,10000,21,0.15205,1973,30,2,1,0,0,2,10,5504,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Books & Reference,1,1000,6,2.29008,131,1,0,0,0,0,2,5,30727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Entertainment,2.7,1000,6112,0.00338,710193,11591,6568,1781,0,7,6,2,1327,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
1,Lifestyle,2,1000,826,0.00807,74320,1149,304,125,0,2,2,14,618,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Arcade,2.8,10000,82,0.07195,8339,98,20,7,0,8,2,17,4187,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Puzzle,2.1,1000,345,0.01951,30752,458,220,91,1,3,2,10,29154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,Entertainment,2.6,10000,377,0.00788,38081,471,217,63,1,3,4,12,11293,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,0,0,51.11111111
1,Media & Video,2.8,1000,856,6.31752,80807,1141,467,136,6,0,2,2,30113,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,7,2,0,1,1,88
1,Social,2.8,1000,67,0.04022,7459,122,30,15,0,0,6,0,66571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
1,Adventure,2.7,1000000,2459,0.00243,246593,3888,1738,508,2,5,2,0,68513,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
1,Tools,2,1000,446,0.01786,50390,866,408,157,1,1,2,3,27837,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
1,News & Magazines,2.3,5000,1037,0.01396,107469,1630,620,239,1,1,2,5,2086,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
1,Productivity,2.8,1000,85,0.01532,19588,668,555,82,0,3,2,17,1523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Card,2.4,1000,630,0.01406,63993,799,289,119,0,5,2,12,31161,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
1,Casual,2.7,10000,12,0.52724,569,10,0,0,0,1,2,5,19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Lifestyle,2.5,5000,22,0.26385,1137,29,4,2,0,0,2,3,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Entertainment,2.4,10000,574,0.01826,65703,731,283,111,1,7,2,4,19674,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
1,Health & Fitness,1.2,1000,952,0.00697,86036,1058,261,97,1,1,2,11,32650,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,51.11111111
1,Puzzle,2.7,1000,843,0.00808,74244,1006,412,169,1,3,5,10,17952,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
1,Travel & Local,2.8,1000,1391,0.06455,159578,1848,684,285,3,6,5,3,2561,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,50
1,Media & Video,2.9,5000,41,0.19194,1563,18,5,2,0,0,2,3,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Education,1,1000,279,14.97085,22644,328,111,44,1,0,2,1,8511,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
1,Finance,2.6,1000,97,0.08516,10568,133,24,10,0,7,2,0,132310,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Photography,2.9,1000,287,0.02372,25296,359,176,75,0,3,2,0,69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Business,2.6,5000,243,0.02644,22691,380,157,66,0,0,3,1,29799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,51.11111111
1,Communication,2.7,5000,27,0.03925,7644,51,22,11,1,1,2,9,1816,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
1,Entertainment,2.9,5000,175,0.06762,17746,258,92,36,0,0,2,7,1677,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
1,Finance,2.8,5000,33,0.09036,3320,28,2,1,0,1,2,0,66603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Education,2,5000,353,0.01242,24155,369,180,45,6,1,2,11,636,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,6,0,0,0,2,50
1,Music & Audio,2.8,5000,24,0.19481,1540,31,6,3,2,0,2,11,4921,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
1,Music & Audio,2.4,1000,109,0.03216,9328,235,227,25,4,1,2,3,5328,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
1,Music & Audio,2.8,1000,325,0.02019,29724,434,213,89,0,2,2,5,5339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Entertainment,2.6,1000,588,0.00455,65922,1221,1103,103,0,2,4,0,70929,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
1,Travel & Local,2.7,1000,35,0.06384,4699,70,10,5,0,0,2,0,57990,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
1,Entertainment,2.7,1000,18,0.34208,877,20,8,4,0,0,3,18,17180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Tools,2.7,1000,70,0.07403,8105,119,33,14,0,0,2,0,68360,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,News & Magazines,2.9,1000,1692,0.00699,171609,2230,746,287,2,1,3,0,65848,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Puzzle,1.7,1000,65,44.62025,8216,76,0,0,0,1,2,5,32559,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Media & Video,2.4,10000,94,0.04631,12955,306,142,33,0,0,2,10,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Entertainment,1.8,10000,6,1.86335,161,1,0,0,0,0,2,12,30764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Casual,1.9,1000,13,0.96154,624,4,0,0,0,0,2,0,69702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
1,Education,2.8,5000,1996,0.00672,267936,4313,3005,500,0,6,2,3,31414,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Libraries & Demo,1.8,5000,31,0.14171,2117,49,11,4,0,1,2,0,68349,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1,Role Playing,2.4,1000,736,0.00757,79254,999,432,175,0,4,2,0,131340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Lifestyle,2.3,1000,319,0.02594,23129,310,53,23,0,4,3,0,57619,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
1,Communication,2.9,1000,1311,0.00525,285921,3746,1759,412,2,11,2,9,32108,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
1,Productivity,2.3,50000,27,0.24096,1245,18,3,1,0,0,2,0,67613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,Comics,2.5,5000,77,0.03491,8594,138,37,17,0,0,2,2,5585,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Music & Audio,2.5,10000,23,1.74419,1204,23,0,0,3,1,5,4,1804,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
1,Education,2.6,1000,180,0.0282,21276,391,140,62,1,2,2,14,19003,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Books & Reference,2.6,1000,1442,0.00752,119700,1618,549,198,2,1,5,10,22857,1,0,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
1,Lifestyle,2.8,1000,5165,0.00287,523427,6772,4788,673,2,1,8,2,30115,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,1,100
1,Entertainment,2.9,1000,118,0.04288,6997,118,16,7,1,1,3,6,30423,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,51.11111111
1,Shopping,2.7,5000,1410,0.01296,138849,1877,732,269,2,6,3,21,28674,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,2,50
1,Puzzle,2.6,1000,201,0.38193,20161,285,125,34,0,1,2,5,12260,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
1,Lifestyle,2.2,10000,79,0.03381,8874,149,25,12,2,1,4,0,67178,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,2,50
1,Casual,2.7,100000,1634,0.00731,164167,2488,1004,367,1,3,5,0,51030,0,0,1,1,0,0,0,0,0,0,4,4,0,1,0,10,0,0,1,2,51.25
1,Entertainment,2.7,1000,8,1.17188,256,1,0,0,0,1,2,0,51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Puzzle,2.8,1000,826,0.00521,115172,2366,1299,409,0,5,2,0,51518,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
